revenue,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
67.05,1,0.0,0,1,0.0,100.0
67.06,4,0.0,0,4,0.0,100.0
67.08,1,0.0,0,1,0.0,100.0
67.1,15,0.0,0,15,0.0,100.0
67.11,1,0.0,0,1,0.0,100.0
67.12,3,0.0,0,3,0.0,100.0
67.14,13,0.0,0,13,0.0,100.0
67.16,2,0.0,0,2,0.0,100.0
67.18,2,0.0,0,2,0.0,100.0
67.2,4,0.0,0,4,0.0,100.0
67.23,1,0.0,0,1,0.0,100.0
67.24,1,0.0,0,1,0.0,100.0
67.26,1,0.0,0,1,0.0,100.0
67.29,1,0.0,0,1,0.0,100.0
67.3,1,0.0,0,1,0.0,100.0
67.32,2,0.0,0,2,0.0,100.0
67.34,1,0.0,0,1,0.0,100.0
67.36,1,0.0,0,1,0.0,100.0
67.38,1,0.0,0,1,0.0,100.0
67.39,1,0.0,0,1,0.0,100.0
67.4,1,0.0,0,1,0.0,100.0
67.47,1,0.0,0,1,0.0,100.0
67.48,1,0.0,0,1,0.0,100.0
67.5,2,0.0,0,2,0.0,100.0
67.54,4,0.0,0,4,0.0,100.0
67.56,2,0.0,0,2,0.0,100.0
67.57,1,0.0,0,1,0.0,100.0
67.59,1,0.0,0,1,0.0,100.0
67.6,3,0.0,0,3,0.0,100.0
67.62,2,0.0,0,2,0.0,100.0
67.65,5,0.0,0,5,0.0,100.0
67.68,1,0.0,0,1,0.0,100.0
67.72,2,0.0,0,2,0.0,100.0
67.75,1,0.0,0,1,0.0,100.0
67.76,1,0.0,0,1,0.0,100.0
67.78,5,0.0,0,5,0.0,100.0
67.79,1,0.0,0,1,0.0,100.0
67.8,4,0.0,0,4,0.0,100.0
67.81,6,0.0,0,6,0.0,100.0
67.84,2,0.0,0,2,0.0,100.0
67.85,1,0.0,0,1,0.0,100.0
67.91,1,0.0,0,1,0.0,100.0
67.93,2,0.0,0,2,0.0,100.0
67.94,1,0.0,0,1,0.0,100.0
67.96,2,0.0,0,2,0.0,100.0
67.98,3,0.0,0,3,0.0,100.0
68.0,2,0.0,0,2,0.0,100.0
68.06,1,0.0,0,1,0.0,100.0
68.1,19,0.0,0,19,0.0,100.0
68.13,3,0.0,0,3,0.0,100.0
68.15,115,0.0,0,115,0.0,100.0
68.17,5,0.0,0,5,0.0,100.0
68.2,1,0.0,0,1,0.0,100.0
68.21,1,0.0,0,1,0.0,100.0
68.24,2,0.0,0,2,0.0,100.0
68.25,2,0.0,0,2,0.0,100.0
68.27,1,0.0,0,1,0.0,100.0
68.28,5,0.0,0,5,0.0,100.0
68.4,2,0.0,0,2,0.0,100.0
68.43,1,0.0,0,1,0.0,100.0
68.5,4,0.0,0,4,0.0,100.0
68.51,1,0.0,0,1,0.0,100.0
68.54,2,0.0,0,2,0.0,100.0
68.58,1,0.0,0,1,0.0,100.0
68.6,2,0.0,0,2,0.0,100.0
68.62,3,0.0,0,3,0.0,100.0
68.63,1,0.0,0,1,0.0,100.0
68.64,5,0.0,0,5,0.0,100.0
68.66,2,0.0,0,2,0.0,100.0
68.67,1,0.0,0,1,0.0,100.0
68.68,1,0.0,0,1,0.0,100.0
68.76,3,0.0,0,3,0.0,100.0
68.78,1,0.0,0,1,0.0,100.0
68.8,3,0.0,0,3,0.0,100.0
68.81,2,0.0,0,2,0.0,100.0
68.82,3,0.0,0,3,0.0,100.0
68.85,1,0.0,0,1,0.0,100.0
68.86,4,0.0,0,4,0.0,100.0
68.88,6,0.0,0,6,0.0,100.0
68.9,2,0.0,0,2,0.0,100.0
68.92,4,0.0,0,4,0.0,100.0
68.94,3,0.0,0,3,0.0,100.0
68.95,3,0.0,0,3,0.0,100.0
68.96,3,0.0,0,3,0.0,100.0
68.97,2,0.0,0,2,0.0,100.0
68.98,1,0.0,0,1,0.0,100.0
69.0,7,0.0,0,7,0.0,100.0
69.02,2,0.0,0,2,0.0,100.0
69.06,4,0.0,0,4,0.0,100.0
69.08,2,0.0,0,2,0.0,100.0
69.11,6,0.0,0,6,0.0,100.0
69.12,2,0.0,0,2,0.0,100.0
69.15,12,0.0,0,12,0.0,100.0
69.16,3,0.0,0,3,0.0,100.0
69.17,7,0.0,0,7,0.0,100.0
69.18,1,0.0,0,1,0.0,100.0
69.19,1,0.0,0,1,0.0,100.0
69.2,2,0.0,0,2,0.0,100.0
69.22,3,0.0,0,3,0.0,100.0
69.26,4,0.0,0,4,0.0,100.0
69.3,4,0.0,0,4,0.0,100.0
69.32,1,0.0,0,1,0.0,100.0
69.34,1,0.0,0,1,0.0,100.0
69.37,1,0.0,0,1,0.0,100.0
69.38,1,0.0,0,1,0.0,100.0
69.42,1,0.0,0,1,0.0,100.0
69.46,2,0.0,0,2,0.0,100.0
69.48,1,0.0,0,1,0.0,100.0
69.52,3,0.0,0,3,0.0,100.0
69.54,2,0.0,0,2,0.0,100.0
69.6,2,0.0,0,2,0.0,100.0
69.61,2,0.0,0,2,0.0,100.0
69.62,1,0.0,0,1,0.0,100.0
69.68,2,0.0,0,2,0.0,100.0
69.69,1,0.0,0,1,0.0,100.0
69.7,4,0.0,0,4,0.0,100.0
69.72,1,0.0,0,1,0.0,100.0
69.76,3,0.0,0,3,0.0,100.0
69.8,2,0.0,0,2,0.0,100.0
69.81,2,0.0,0,2,0.0,100.0
69.82,1,0.0,0,1,0.0,100.0
69.84,2,0.0,0,2,0.0,100.0
69.88,1,0.0,0,1,0.0,100.0
69.9,1,0.0,0,1,0.0,100.0
69.94,2,0.0,0,2,0.0,100.0
69.98,1,0.0,0,1,0.0,100.0
70.0,10,0.0,0,10,0.0,100.0
70.04,1,0.0,0,1,0.0,100.0
70.05,1,0.0,0,1,0.0,100.0
70.06,2,0.0,0,2,0.0,100.0
70.08,2,0.0,0,2,0.0,100.0
70.1,4,0.0,0,4,0.0,100.0
70.11,1,0.0,0,1,0.0,100.0
70.12,1,0.0,0,1,0.0,100.0
70.14,1,0.0,0,1,0.0,100.0
70.15,1,0.0,0,1,0.0,100.0
70.16,1,0.0,0,1,0.0,100.0
70.19,1,0.0,0,1,0.0,100.0
70.2,35,0.0,0,35,0.0,100.0
70.21,1,0.0,0,1,0.0,100.0
70.22,2,0.0,0,2,0.0,100.0
70.24,2,0.0,0,2,0.0,100.0
70.26,1,0.0,0,1,0.0,100.0
70.3,251,0.01,0,251,0.0,100.0
70.32,2,0.0,0,2,0.0,100.0
70.35,166,0.01,0,166,0.0,100.0
70.4,1,0.0,0,1,0.0,100.0
70.42,1,0.0,0,1,0.0,100.0
70.44,2,0.0,0,2,0.0,100.0
70.47,1,0.0,0,1,0.0,100.0
70.48,4,0.0,0,4,0.0,100.0
70.5,4,0.0,0,4,0.0,100.0
70.52,3,0.0,0,3,0.0,100.0
70.56,2,0.0,0,2,0.0,100.0
70.57,2,0.0,0,2,0.0,100.0
70.62,1,0.0,0,1,0.0,100.0
70.64,4,0.0,0,4,0.0,100.0
70.65,1,0.0,0,1,0.0,100.0
70.68,1,0.0,0,1,0.0,100.0
70.7,4,0.0,0,4,0.0,100.0
70.72,8,0.0,0,8,0.0,100.0
70.73,1,0.0,0,1,0.0,100.0
70.74,1,0.0,0,1,0.0,100.0
70.75,1,0.0,0,1,0.0,100.0
70.77,1,0.0,0,1,0.0,100.0
70.8,1,0.0,0,1,0.0,100.0
70.84,4,0.0,0,4,0.0,100.0
70.85,1,0.0,0,1,0.0,100.0
70.88,3,0.0,0,3,0.0,100.0
70.96,3,0.0,0,3,0.0,100.0
71.0,18,0.0,0,18,0.0,100.0
71.01,1,0.0,0,1,0.0,100.0
71.04,2,0.0,0,2,0.0,100.0
71.1,1,0.0,0,1,0.0,100.0
71.12,5,0.0,0,5,0.0,100.0
71.13,5,0.0,0,5,0.0,100.0
71.14,1,0.0,0,1,0.0,100.0
71.16,1,0.0,0,1,0.0,100.0
71.17,5,0.0,0,5,0.0,100.0
71.18,10,0.0,0,10,0.0,100.0
71.2,6,0.0,0,6,0.0,100.0
71.21,1,0.0,0,1,0.0,100.0
71.22,2,0.0,0,2,0.0,100.0
71.24,4,0.0,0,4,0.0,100.0
71.25,117,0.0,0,117,0.0,100.0
71.26,1,0.0,0,1,0.0,100.0
71.28,3,0.0,0,3,0.0,100.0
71.29,1,0.0,0,1,0.0,100.0
71.3,2,0.0,0,2,0.0,100.0
71.32,3,0.0,0,3,0.0,100.0
71.34,2,0.0,0,2,0.0,100.0
71.35,2,0.0,0,2,0.0,100.0
71.36,1,0.0,0,1,0.0,100.0
71.37,1,0.0,0,1,0.0,100.0
71.38,1,0.0,0,1,0.0,100.0
71.4,1,0.0,0,1,0.0,100.0
71.42,2,0.0,0,2,0.0,100.0
71.43,1,0.0,0,1,0.0,100.0
71.44,1,0.0,0,1,0.0,100.0
71.45,512,0.02,0,512,0.0,100.0
71.46,1,0.0,0,1,0.0,100.0
71.5,2,0.0,0,2,0.0,100.0
71.56,3,0.0,0,3,0.0,100.0
71.58,2,0.0,0,2,0.0,100.0
71.6,4,0.0,0,4,0.0,100.0
71.64,2,0.0,0,2,0.0,100.0
71.7,1,0.0,0,1,0.0,100.0
71.72,2,0.0,0,2,0.0,100.0
71.73,3,0.0,0,3,0.0,100.0
71.76,1,0.0,0,1,0.0,100.0
71.8,1,0.0,0,1,0.0,100.0
71.82,1,0.0,0,1,0.0,100.0
71.88,2,0.0,0,2,0.0,100.0
71.92,3,0.0,0,3,0.0,100.0
71.94,1,0.0,0,1,0.0,100.0
71.95,4,0.0,0,4,0.0,100.0
71.96,2,0.0,0,2,0.0,100.0
72.0,4,0.0,0,4,0.0,100.0
72.03,3,0.0,0,3,0.0,100.0
72.05,2,0.0,0,2,0.0,100.0
72.06,1,0.0,0,1,0.0,100.0
72.1,2,0.0,0,2,0.0,100.0
72.13,1,0.0,0,1,0.0,100.0
72.16,2,0.0,0,2,0.0,100.0
72.17,1,0.0,0,1,0.0,100.0
72.19,1,0.0,0,1,0.0,100.0
72.2,5,0.0,0,5,0.0,100.0
72.24,26,0.0,0,26,0.0,100.0
72.27,98,0.0,0,98,0.0,100.0
72.28,4,0.0,0,4,0.0,100.0
72.32,1,0.0,0,1,0.0,100.0
72.34,4,0.0,0,4,0.0,100.0
72.35,1,0.0,0,1,0.0,100.0
72.36,1,0.0,0,1,0.0,100.0
72.42,42,0.0,0,42,0.0,100.0
72.44,2,0.0,0,2,0.0,100.0
72.46,1,0.0,0,1,0.0,100.0
72.47,1,0.0,0,1,0.0,100.0
72.5,116,0.0,0,116,0.0,100.0
72.51,2,0.0,0,2,0.0,100.0
72.54,1,0.0,0,1,0.0,100.0
72.55,200,0.01,0,200,0.0,100.0
72.58,4,0.0,0,4,0.0,100.0
72.6,11,0.0,0,11,0.0,100.0
72.62,4,0.0,0,4,0.0,100.0
72.63,1,0.0,0,1,0.0,100.0
72.64,5,0.0,0,5,0.0,100.0
72.66,5,0.0,0,5,0.0,100.0
72.67,1,0.0,0,1,0.0,100.0
72.69,3,0.0,0,3,0.0,100.0
72.7,2,0.0,0,2,0.0,100.0
72.74,1,0.0,0,1,0.0,100.0
72.75,1,0.0,0,1,0.0,100.0
72.8,2,0.0,0,2,0.0,100.0
72.81,1,0.0,0,1,0.0,100.0
72.84,1,0.0,0,1,0.0,100.0
72.88,1,0.0,0,1,0.0,100.0
72.9,1,0.0,0,1,0.0,100.0
72.91,1,0.0,0,1,0.0,100.0
72.96,1,0.0,0,1,0.0,100.0
73.01,1,0.0,0,1,0.0,100.0
73.04,8,0.0,0,8,0.0,100.0
73.06,6,0.0,0,6,0.0,100.0
73.08,4,0.0,0,4,0.0,100.0
73.1,5,0.0,0,5,0.0,100.0
73.14,4,0.0,0,4,0.0,100.0
73.16,3,0.0,0,3,0.0,100.0
73.18,6,0.0,0,6,0.0,100.0
73.2,2,0.0,0,2,0.0,100.0
73.23,2,0.0,0,2,0.0,100.0
73.24,7,0.0,0,7,0.0,100.0
73.25,1,0.0,0,1,0.0,100.0
73.26,14,0.0,0,14,0.0,100.0
73.28,1,0.0,0,1,0.0,100.0
73.29,1,0.0,0,1,0.0,100.0
73.3,1,0.0,0,1,0.0,100.0
73.34,1,0.0,0,1,0.0,100.0
73.35,1,0.0,0,1,0.0,100.0
73.38,2,0.0,0,2,0.0,100.0
73.44,3,0.0,0,3,0.0,100.0
73.49,1,0.0,0,1,0.0,100.0
73.5,4,0.0,0,4,0.0,100.0
73.52,1,0.0,0,1,0.0,100.0
73.56,1,0.0,0,1,0.0,100.0
73.59,2,0.0,0,2,0.0,100.0
73.6,3,0.0,0,3,0.0,100.0
73.64,1,0.0,0,1,0.0,100.0
73.65,173,0.01,0,173,0.0,100.0
73.66,1,0.0,0,1,0.0,100.0
73.68,1,0.0,0,1,0.0,100.0
73.69,1,0.0,0,1,0.0,100.0
73.71,1,0.0,0,1,0.0,100.0
73.72,3,0.0,0,3,0.0,100.0
73.74,5,0.0,0,5,0.0,100.0
73.78,2,0.0,0,2,0.0,100.0
73.79,1,0.0,0,1,0.0,100.0
73.8,1,0.0,0,1,0.0,100.0
73.84,1,0.0,0,1,0.0,100.0
73.88,2,0.0,0,2,0.0,100.0
73.9,3,0.0,0,3,0.0,100.0
73.94,1,0.0,0,1,0.0,100.0
73.95,5,0.0,0,5,0.0,100.0
73.96,1,0.0,0,1,0.0,100.0
73.98,1,0.0,0,1,0.0,100.0
74.0,1,0.0,0,1,0.0,100.0
74.01,1,0.0,0,1,0.0,100.0
74.04,2,0.0,0,2,0.0,100.0
74.08,1,0.0,0,1,0.0,100.0
74.1,3,0.0,0,3,0.0,100.0
74.11,2,0.0,0,2,0.0,100.0
74.13,3,0.0,0,3,0.0,100.0
74.17,3,0.0,0,3,0.0,100.0
74.18,1,0.0,0,1,0.0,100.0
74.2,2,0.0,0,2,0.0,100.0
74.22,1,0.0,0,1,0.0,100.0
74.25,2,0.0,0,2,0.0,100.0
74.26,1,0.0,0,1,0.0,100.0
74.3,1,0.0,0,1,0.0,100.0
74.32,1,0.0,0,1,0.0,100.0
74.34,1,0.0,0,1,0.0,100.0
74.36,2,0.0,0,2,0.0,100.0
74.38,1,0.0,0,1,0.0,100.0
74.4,3,0.0,0,3,0.0,100.0
74.44,2,0.0,0,2,0.0,100.0
74.48,4,0.0,0,4,0.0,100.0
74.49,1,0.0,0,1,0.0,100.0
74.52,4,0.0,0,4,0.0,100.0
74.54,2,0.0,0,2,0.0,100.0
74.56,133,0.0,0,133,0.0,100.0
74.58,4,0.0,0,4,0.0,100.0
74.6,2,0.0,0,2,0.0,100.0
74.62,2,0.0,0,2,0.0,100.0
74.64,4,0.0,0,4,0.0,100.0
74.66,4,0.0,0,4,0.0,100.0
74.68,1,0.0,0,1,0.0,100.0
74.7,39,0.0,0,39,0.0,100.0
74.75,343,0.01,0,343,0.0,100.0
74.76,2,0.0,0,2,0.0,100.0
74.79,4,0.0,0,4,0.0,100.0
74.8,5,0.0,0,5,0.0,100.0
74.82,2,0.0,0,2,0.0,100.0
74.83,1,0.0,0,1,0.0,100.0
74.85,1,0.0,0,1,0.0,100.0
74.87,1,0.0,0,1,0.0,100.0
74.97,1,0.0,0,1,0.0,100.0
75.0,1,0.0,0,1,0.0,100.0
75.02,3,0.0,0,3,0.0,100.0
75.03,1,0.0,0,1,0.0,100.0
75.05,1,0.0,0,1,0.0,100.0
75.06,2,0.0,0,2,0.0,100.0
75.08,2,0.0,0,2,0.0,100.0
75.11,1,0.0,0,1,0.0,100.0
75.12,4,0.0,0,4,0.0,100.0
75.14,2,0.0,0,2,0.0,100.0
75.16,1,0.0,0,1,0.0,100.0
75.18,1,0.0,0,1,0.0,100.0
75.2,6,0.0,0,6,0.0,100.0
75.21,1,0.0,0,1,0.0,100.0
75.24,2,0.0,0,2,0.0,100.0
75.25,2,0.0,0,2,0.0,100.0
75.28,1,0.0,0,1,0.0,100.0
75.32,3,0.0,0,3,0.0,100.0
75.33,1,0.0,0,1,0.0,100.0
75.38,1,0.0,0,1,0.0,100.0
75.4,1,0.0,0,1,0.0,100.0
75.41,1,0.0,0,1,0.0,100.0
75.43,1,0.0,0,1,0.0,100.0
75.44,4,0.0,0,4,0.0,100.0
75.46,1,0.0,0,1,0.0,100.0
75.54,1,0.0,0,1,0.0,100.0
75.57,112,0.0,0,112,0.0,100.0
75.58,1,0.0,0,1,0.0,100.0
75.6,4,0.0,0,4,0.0,100.0
75.61,1,0.0,0,1,0.0,100.0
75.62,1,0.0,0,1,0.0,100.0
75.64,2,0.0,0,2,0.0,100.0
75.69,1,0.0,0,1,0.0,100.0
75.71,2,0.0,0,2,0.0,100.0
75.75,34,0.0,0,34,0.0,100.0
75.82,1,0.0,0,1,0.0,100.0
75.84,2,0.0,0,2,0.0,100.0
75.85,1,0.0,0,1,0.0,100.0
75.9,89,0.0,0,89,0.0,100.0
75.91,1,0.0,0,1,0.0,100.0
75.92,2,0.0,0,2,0.0,100.0
75.94,2,0.0,0,2,0.0,100.0
75.98,1,0.0,0,1,0.0,100.0
75.99,3,0.0,0,3,0.0,100.0
76.0,6,0.0,0,6,0.0,100.0
76.01,1,0.0,0,1,0.0,100.0
76.02,1,0.0,0,1,0.0,100.0
76.05,1,0.0,0,1,0.0,100.0
76.1,2,0.0,0,2,0.0,100.0
76.11,1,0.0,0,1,0.0,100.0
76.14,2,0.0,0,2,0.0,100.0
76.24,1,0.0,0,1,0.0,100.0
76.25,1,0.0,0,1,0.0,100.0
76.26,2,0.0,0,2,0.0,100.0
76.28,9,0.0,0,9,0.0,100.0
76.29,3,0.0,0,3,0.0,100.0
76.3,2,0.0,0,2,0.0,100.0
76.32,1,0.0,0,1,0.0,100.0
76.34,2,0.0,0,2,0.0,100.0
76.41,1,0.0,0,1,0.0,100.0
76.42,4,0.0,0,4,0.0,100.0
76.48,1,0.0,0,1,0.0,100.0
76.5,22,0.0,0,22,0.0,100.0
76.53,2,0.0,0,2,0.0,100.0
76.54,1,0.0,0,1,0.0,100.0
76.55,1,0.0,0,1,0.0,100.0
76.57,1,0.0,0,1,0.0,100.0
76.59,3,0.0,0,3,0.0,100.0
76.6,1,0.0,0,1,0.0,100.0
76.62,2,0.0,0,2,0.0,100.0
76.65,3,0.0,0,3,0.0,100.0
76.68,3,0.0,0,3,0.0,100.0
76.7,4,0.0,0,4,0.0,100.0
76.72,1,0.0,0,1,0.0,100.0
76.74,1,0.0,0,1,0.0,100.0
76.75,21,0.0,0,21,0.0,100.0
76.77,6,0.0,0,6,0.0,100.0
76.78,1,0.0,0,1,0.0,100.0
76.79,1,0.0,0,1,0.0,100.0
76.8,4,0.0,0,4,0.0,100.0
76.81,1,0.0,0,1,0.0,100.0
76.82,2,0.0,0,2,0.0,100.0
76.83,2,0.0,0,2,0.0,100.0
76.85,1,0.0,0,1,0.0,100.0
76.86,4,0.0,0,4,0.0,100.0
76.88,3,0.0,0,3,0.0,100.0
76.9,394,0.01,0,394,0.0,100.0
76.92,5,0.0,0,5,0.0,100.0
76.95,76,0.0,0,76,0.0,100.0
76.97,2,0.0,0,2,0.0,100.0
76.98,65,0.0,0,65,0.0,100.0
77.0,5,0.0,0,5,0.0,100.0
77.02,1,0.0,0,1,0.0,100.0
77.08,1,0.0,0,1,0.0,100.0
77.1,3,0.0,0,3,0.0,100.0
77.12,2,0.0,0,2,0.0,100.0
77.14,3,0.0,0,3,0.0,100.0
77.17,1,0.0,0,1,0.0,100.0
77.18,1,0.0,0,1,0.0,100.0
77.19,1,0.0,0,1,0.0,100.0
77.2,1,0.0,0,1,0.0,100.0
77.21,2,0.0,0,2,0.0,100.0
77.22,4,0.0,0,4,0.0,100.0
77.23,3,0.0,0,3,0.0,100.0
77.28,5,0.0,0,5,0.0,100.0
77.29,2,0.0,0,2,0.0,100.0
77.37,1,0.0,0,1,0.0,100.0
77.4,8,0.0,0,8,0.0,100.0
77.44,1,0.0,0,1,0.0,100.0
77.47,1,0.0,0,1,0.0,100.0
77.51,1,0.0,0,1,0.0,100.0
77.52,1,0.0,0,1,0.0,100.0
77.55,1,0.0,0,1,0.0,100.0
77.56,1,0.0,0,1,0.0,100.0
77.6,1,0.0,0,1,0.0,100.0
77.67,1,0.0,0,1,0.0,100.0
77.71,1,0.0,0,1,0.0,100.0
77.75,1,0.0,0,1,0.0,100.0
77.79,1,0.0,0,1,0.0,100.0
77.8,1,0.0,0,1,0.0,100.0
77.9,1,0.0,0,1,0.0,100.0
78.0,1,0.0,0,1,0.0,100.0
78.02,1,0.0,0,1,0.0,100.0
78.06,2,0.0,0,2,0.0,100.0
78.1,2,0.0,0,2,0.0,100.0
78.11,3,0.0,0,3,0.0,100.0
78.12,1,0.0,0,1,0.0,100.0
78.18,2,0.0,0,2,0.0,100.0
78.21,1,0.0,0,1,0.0,100.0
78.23,1,0.0,0,1,0.0,100.0
78.34,1,0.0,0,1,0.0,100.0
78.4,2,0.0,0,2,0.0,100.0
78.6,7,0.0,0,7,0.0,100.0
78.62,1,0.0,0,1,0.0,100.0
78.63,1,0.0,0,1,0.0,100.0
78.66,1,0.0,0,1,0.0,100.0
78.68,1,0.0,0,1,0.0,100.0
78.7,1,0.0,0,1,0.0,100.0
78.72,2,0.0,0,2,0.0,100.0
78.75,2,0.0,0,2,0.0,100.0
78.76,2,0.0,0,2,0.0,100.0
78.8,7,0.0,0,7,0.0,100.0
78.82,1,0.0,0,1,0.0,100.0
78.84,16,0.0,0,16,0.0,100.0
78.85,1,0.0,0,1,0.0,100.0
78.88,1,0.0,0,1,0.0,100.0
78.92,2,0.0,0,2,0.0,100.0
78.98,3,0.0,0,3,0.0,100.0
78.99,1,0.0,0,1,0.0,100.0
79.0,17,0.0,0,17,0.0,100.0
79.02,2,0.0,0,2,0.0,100.0
79.04,2,0.0,0,2,0.0,100.0
79.05,45,0.0,0,45,0.0,100.0
79.08,2,0.0,0,2,0.0,100.0
79.1,64,0.0,0,64,0.0,100.0
79.12,2,0.0,0,2,0.0,100.0
79.14,1,0.0,0,1,0.0,100.0
79.16,3,0.0,0,3,0.0,100.0
79.2,1,0.0,0,1,0.0,100.0
79.26,1,0.0,0,1,0.0,100.0
79.31,2,0.0,0,2,0.0,100.0
79.32,2,0.0,0,2,0.0,100.0
79.34,3,0.0,0,3,0.0,100.0
79.35,5,0.0,0,5,0.0,100.0
79.36,1,0.0,0,1,0.0,100.0
79.37,3,0.0,0,3,0.0,100.0
79.38,1,0.0,0,1,0.0,100.0
79.4,1,0.0,0,1,0.0,100.0
79.49,1,0.0,0,1,0.0,100.0
79.5,4,0.0,0,4,0.0,100.0
79.55,1,0.0,0,1,0.0,100.0
79.56,1,0.0,0,1,0.0,100.0
79.62,1,0.0,0,1,0.0,100.0
79.66,1,0.0,0,1,0.0,100.0
79.68,2,0.0,0,2,0.0,100.0
79.72,2,0.0,0,2,0.0,100.0
79.76,1,0.0,0,1,0.0,100.0
79.8,2,0.0,0,2,0.0,100.0
79.95,1,0.0,0,1,0.0,100.0
79.97,1,0.0,0,1,0.0,100.0
79.98,2,0.0,0,2,0.0,100.0
79.99,1,0.0,0,1,0.0,100.0
80.0,2,0.0,0,2,0.0,100.0
80.04,1,0.0,0,1,0.0,100.0
80.07,1,0.0,0,1,0.0,100.0
80.12,1,0.0,0,1,0.0,100.0
80.16,1,0.0,0,1,0.0,100.0
80.19,4,0.0,0,4,0.0,100.0
80.2,1,0.0,0,1,0.0,100.0
80.22,1,0.0,0,1,0.0,100.0
80.25,85,0.0,0,85,0.0,100.0
80.26,1,0.0,0,1,0.0,100.0
80.28,7,0.0,0,7,0.0,100.0
80.3,1,0.0,0,1,0.0,100.0
80.34,4,0.0,0,4,0.0,100.0
80.38,2,0.0,0,2,0.0,100.0
80.4,2,0.0,0,2,0.0,100.0
80.45,1,0.0,0,1,0.0,100.0
80.47,2,0.0,0,2,0.0,100.0
80.56,1,0.0,0,1,0.0,100.0
80.7,1,0.0,0,1,0.0,100.0
80.8,1,0.0,0,1,0.0,100.0
80.85,1,0.0,0,1,0.0,100.0
80.88,1,0.0,0,1,0.0,100.0
80.9,3,0.0,0,3,0.0,100.0
80.98,1,0.0,0,1,0.0,100.0
81.0,2,0.0,0,2,0.0,100.0
81.02,1,0.0,0,1,0.0,100.0
81.1,1,0.0,0,1,0.0,100.0
81.12,1,0.0,0,1,0.0,100.0
81.15,2,0.0,0,2,0.0,100.0
81.18,3,0.0,0,3,0.0,100.0
81.2,5,0.0,0,5,0.0,100.0
81.25,2,0.0,0,2,0.0,100.0
81.28,1,0.0,0,1,0.0,100.0
81.3,55,0.0,0,55,0.0,100.0
81.32,2,0.0,0,2,0.0,100.0
81.35,2,0.0,0,2,0.0,100.0
81.36,4,0.0,0,4,0.0,100.0
81.38,2,0.0,0,2,0.0,100.0
81.43,1,0.0,0,1,0.0,100.0
81.44,1,0.0,0,1,0.0,100.0
81.45,1,0.0,0,1,0.0,100.0
81.46,1,0.0,0,1,0.0,100.0
81.47,1,0.0,0,1,0.0,100.0
81.48,1,0.0,0,1,0.0,100.0
81.51,1,0.0,0,1,0.0,100.0
81.54,1,0.0,0,1,0.0,100.0
81.57,3,0.0,0,3,0.0,100.0
81.68,1,0.0,0,1,0.0,100.0
81.69,1,0.0,0,1,0.0,100.0
81.7,3,0.0,0,3,0.0,100.0
81.74,1,0.0,0,1,0.0,100.0
81.75,4,0.0,0,4,0.0,100.0
81.78,1,0.0,0,1,0.0,100.0
81.8,1,0.0,0,1,0.0,100.0
81.81,1,0.0,0,1,0.0,100.0
81.84,1,0.0,0,1,0.0,100.0
81.92,1,0.0,0,1,0.0,100.0
81.93,1,0.0,0,1,0.0,100.0
81.97,1,0.0,0,1,0.0,100.0
81.98,1,0.0,0,1,0.0,100.0
82.0,27,0.0,0,27,0.0,100.0
82.08,1,0.0,0,1,0.0,100.0
82.14,4,0.0,0,4,0.0,100.0
82.2,1,0.0,0,1,0.0,100.0
82.25,26,0.0,0,26,0.0,100.0
82.26,1,0.0,0,1,0.0,100.0
82.35,12,0.0,0,12,0.0,100.0
82.36,6,0.0,0,6,0.0,100.0
82.38,1,0.0,0,1,0.0,100.0
82.39,1,0.0,0,1,0.0,100.0
82.4,4,0.0,0,4,0.0,100.0
82.41,7,0.0,0,7,0.0,100.0
82.43,2,0.0,0,2,0.0,100.0
82.44,2,0.0,0,2,0.0,100.0
82.45,377,0.01,0,377,0.0,100.0
82.46,4,0.0,0,4,0.0,100.0
82.5,1,0.0,0,1,0.0,100.0
82.54,1,0.0,0,1,0.0,100.0
82.55,1,0.0,0,1,0.0,100.0
82.6,1,0.0,0,1,0.0,100.0
82.77,2,0.0,0,2,0.0,100.0
82.88,1,0.0,0,1,0.0,100.0
82.92,1,0.0,0,1,0.0,100.0
82.96,1,0.0,0,1,0.0,100.0
83.0,2,0.0,0,2,0.0,100.0
83.02,1,0.0,0,1,0.0,100.0
83.06,1,0.0,0,1,0.0,100.0
83.13,1,0.0,0,1,0.0,100.0
83.14,1,0.0,0,1,0.0,100.0
83.16,9,0.0,0,9,0.0,100.0
83.24,2,0.0,0,2,0.0,100.0
83.28,1,0.0,0,1,0.0,100.0
83.3,1,0.0,0,1,0.0,100.0
83.32,4,0.0,0,4,0.0,100.0
83.33,1,0.0,0,1,0.0,100.0
83.34,2,0.0,0,2,0.0,100.0
83.35,1,0.0,0,1,0.0,100.0
83.36,1,0.0,0,1,0.0,100.0
83.38,5,0.0,0,5,0.0,100.0
83.4,19,0.0,0,19,0.0,100.0
83.44,1,0.0,0,1,0.0,100.0
83.45,3,0.0,0,3,0.0,100.0
83.49,4,0.0,0,4,0.0,100.0
83.5,13,0.0,0,13,0.0,100.0
83.51,1,0.0,0,1,0.0,100.0
83.52,1,0.0,0,1,0.0,100.0
83.55,3,0.0,0,3,0.0,100.0
83.56,2,0.0,0,2,0.0,100.0
